setID	setSize	setScore	setP	setQ	setName	setID.orig
830	68	15.1550312972345	0.946205379462054	0.996553744133458	 XPodNet - protein-protein interactions in the podocyte expanded by STRING 	755427
178	50	9.95371818085507	0.946905309469053	0.996553744133458	 Endocytosis 	102286
1066	16	2.02336419278816	0.949305069493051	0.996553744133458	 Axon guidance 	1323598
1270	13	0.964491026714502	0.952504749525047	0.996553744133458	 Generic Transcription Pathway 	1323802
2018	54	11.8410055335476	0.953304669533047	0.996553744133458	 Signal Transduction 	1324550
1695	15	1.46820438090932	0.954304569543046	0.996553744133458	 Metabolism of carbohydrates 	1324227
1345	15	0.882189498846508	0.954504549545045	0.996553744133458	 Translation 	1323877
532	12	0.571489871832132	0.956404359564044	0.996553744133458	 Metapathway biotransformation 	198377
939	11	0.665752590933116	0.95980401959804	0.996553744133458	 Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell 	1323471
1269	11	1.06727051758714	0.963103689631037	0.996553744133458	 Gene Expression 	1323801
1544	10	0.633073450009371	0.966103389661034	0.996553744133458	 HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA) 	1324076
196	61	10.9106769215937	0.968603139686031	0.996553744133458	 Metabolic pathways 	132962
189	16	1.2257822881332	0.970702929707029	0.996553744133458	 Spliceosome 	125145
1349	14	0.127048753157146	0.970902909709029	0.996553744133458	 Formation of the ternary complex, and subsequently, the 43S complex 	1323881
1311	15	1.10200109024042	0.977202279772023	0.996553744133458	 mRNA Splicing - Minor Pathway 	1323843
1308	11	0.189831802318174	0.978402159784022	0.996553744133458	 Processing of Capped Intron-Containing Pre-mRNA 	1323840
773	11	0.329251639109254	0.98010198980102	0.996553744133458	 heparan sulfate biosynthesis (late stages) 	542915
974	24	3.24293109414283	0.981101889811019	0.996553744133458	 Potassium Channels 	1323506
1622	29	3.17313402103384	0.987501249875013	0.996553744133458	 Metabolism of proteins 	1324154
524	128	28.8023324137068	0.988201179882012	0.996553744133458	 mRNA processing 	198369
429	11	0.0942136800599003	0.99000099990001	0.996553744133458	 mRNA surveillance pathway 	193332
1569	37	5.46237503991608	0.992900709929007	0.996553744133458	 Transmembrane transport of small molecules 	1324101
1694	27	0.352142193176825	0.999600039996	0.997898350126082	 Metabolism 	1324226
